,tSNE1,tSNE2,dataset
2333,38.206898,66.73045,Spain
2334,-12.962653,64.0048,Spain
2335,44.242405,67.16932,Spain
2336,-33.343246,40.34883,Spain
2337,-5.2727222,66.83404,Spain
2338,48.074207,58.623474,Spain
2339,16.48559,77.6601,Spain
2340,5.668161,46.59134,Spain
2341,16.678703,60.477093,Spain
2342,13.664876,75.72157,Spain
2343,11.59625,-29.511963,Spain
2344,15.564387,70.36831,Spain
2345,48.55478,64.609474,Spain
2346,61.8617,40.40642,Spain
2347,9.54345,66.37893,Spain
2348,14.37974,76.990265,Spain
2349,54.171467,53.25498,Spain
2350,59.95496,44.051846,Spain
2351,30.198849,65.82613,Spain
2352,48.671013,55.345104,Spain
2353,41.007156,63.393005,Spain
2354,-7.053398,77.44451,Spain
2355,49.62857,57.374332,Spain
2356,7.957385,-16.866901,Spain
2357,5.722284,-12.176273,Spain
2358,-1.357253,-15.4417925,Spain
2359,14.380688,-8.42138,Spain
2360,13.6749,-9.740782,Spain
2361,12.727442,0.82048196,Spain
2362,26.635319,-19.108711,Spain
2363,28.842295,-46.20669,Spain
2364,-32.077187,-43.91881,Spain
2365,-53.519756,6.519897,Spain
2366,18.239819,-18.089273,Spain
2367,-7.405568,-49.198822,Spain
2368,6.216631,-71.64993,Spain
2369,-9.314043,-17.953062,Spain
2370,-33.67715,13.626561,Spain
2371,-27.804049,8.602584,Spain
2372,-39.791206,20.511503,Spain
2373,-58.61751,-13.824089,Spain
2374,-23.187435,-35.55743,Spain
2375,36.66491,-54.98426,Spain
2376,-25.05252,-46.376347,Spain
2377,-13.309364,-48.25175,Spain
2378,25.645031,-43.148296,Spain
2379,10.648382,60.211857,Spain
2380,-45.784172,3.7367325,Spain
2381,-12.03756,-19.684273,Spain
2382,-22.60651,15.81199,Spain
2383,3.954707,36.96263,Spain
2384,-10.344132,22.148746,Spain
2385,-41.086575,-7.381055,Spain
2386,-58.82496,2.9280832,Spain
2387,27.589113,-20.757313,Spain
2388,-5.264801,64.03607,Spain
2389,29.205194,-10.889869,Spain
2390,-9.040491,15.190652,Spain
2391,10.078194,36.389175,Spain
2392,-43.93295,37.504894,Spain
2393,11.716568,31.667412,Spain
2394,10.63745,10.694376,Spain
2395,12.114283,30.569065,Spain
2396,-26.51588,13.572148,Spain
2397,-11.99113,28.788616,Spain
2398,-3.539424,33.682587,Spain
2399,55.481445,52.29716,Spain
2400,8.315764,60.693424,Spain
2401,7.8401546,18.550129,Spain
2402,30.243595,62.831547,Spain
2403,17.413351,69.07656,Spain
2404,47.86652,65.840805,Spain
2405,11.598058,47.0573,Spain
2406,18.31251,78.16434,Spain
2407,39.326927,63.409584,Spain
2408,16.492899,62.052967,Spain
2409,54.004063,51.808006,Spain
2410,-36.579384,32.363327,Spain
2411,16.0294,59.144608,Spain
2412,10.749034,40.464417,Spain
2413,39.88459,60.71216,Spain
