,tSNE1,tSNE2,dataset
5380,-6.248817,56.98624,Korea
5381,-40.74831,21.081175,Korea
5382,4.393297,-42.837627,Korea
5383,9.111792,56.24256,Korea
5384,7.28945,39.853287,Korea
5385,11.656543,-29.5071,Korea
5386,25.190443,-39.864574,Korea
5387,12.149252,4.3632097,Korea
5388,20.955442,-27.777723,Korea
5389,-37.82239,43.413555,Korea
5390,-4.4299016,62.988792,Korea
5391,-32.10068,46.666054,Korea
5392,45.206913,12.498302,Korea
5393,-37.714,-57.198566,Korea
5394,-41.455666,16.369959,Korea
5395,57.758087,10.891777,Korea
5396,-26.19293,-23.696507,Korea
5397,-31.480728,52.094357,Korea
5398,50.93326,9.116274,Korea
5399,2.4298806,73.10439,Korea
5400,-31.370474,-6.4991117,Korea
5401,-52.68384,-13.087176,Korea
5402,13.708539,-33.866257,Korea
5403,-26.45574,-51.670414,Korea
5404,9.276756,-10.988964,Korea
5405,3.0069373,60.129303,Korea
5406,-0.6080239,-52.900417,Korea
5407,-20.619654,0.6199955,Korea
5408,-8.987326,72.5836,Korea
5409,5.5683208,-43.159492,Korea
5410,4.0539007,4.164883,Korea
5411,26.570875,-8.663476,Korea
5412,-26.836042,9.826123,Korea
5413,-18.067528,-6.07795,Korea
5414,44.647476,-14.548153,Korea
5415,19.171465,-17.002867,Korea
5416,-41.142204,-11.503334,Korea
5417,-36.90589,45.706913,Korea
5418,-12.809821,-20.528591,Korea
5419,-38.5251,21.069798,Korea
5420,26.46175,-10.492069,Korea
5421,-42.057617,-19.73125,Korea
5422,29.288418,-52.78481,Korea
5423,20.290535,-2.0408092,Korea
5424,-11.311052,-50.85403,Korea
5425,2.2037835,17.306377,Korea
5426,0.31748965,-55.15017,Korea
5427,-57.03501,-10.901275,Korea
5428,-18.916353,-20.484447,Korea
5429,29.42326,68.072426,Korea
5430,-4.2996383,-31.690035,Korea
5431,23.16091,-31.199768,Korea
5432,17.284449,-23.041168,Korea
5433,-13.424791,-25.249462,Korea
5434,1.049313,4.639041,Korea
5435,50.22097,4.9940658,Korea
5436,5.6345863,55.200356,Korea
5437,33.510315,-41.977646,Korea
5438,30.949463,-14.822886,Korea
5439,-23.791237,-40.248344,Korea
5440,-38.19839,-56.235912,Korea
5441,10.7868185,50.504105,Korea
5442,15.128039,-23.826523,Korea
5443,15.726778,22.316784,Korea
5444,-31.416609,-69.824,Korea
5445,25.318193,69.2506,Korea
5446,-14.4777,-67.28584,Korea
5447,-30.68284,-4.998331,Korea
5448,-0.45984262,7.9295278,Korea
5449,18.562422,-30.216324,Korea
5450,49.889854,3.1113744,Korea
5451,9.322354,-12.379445,Korea
5452,0.74949926,-50.85111,Korea
5453,-8.56565,65.27136,Korea
5454,-20.890617,-41.03173,Korea
5455,-20.826284,-38.08258,Korea
5456,10.883599,66.092926,Korea
5457,-0.21787937,27.603264,Korea
5458,66.801216,13.936507,Korea
5459,-36.358738,31.13582,Korea
5460,44.367283,-4.508689,Korea
5461,-12.555464,-64.46496,Korea
5462,25.14427,-41.68653,Korea
5463,-18.07564,-34.258583,Korea
5464,7.546622,57.80825,Korea
5465,-54.94896,-12.517198,Korea
5466,-25.272755,-3.6376045,Korea
5467,-12.561217,-18.746252,Korea
5468,-17.51765,-4.6955147,Korea
5469,8.666457,35.017517,Korea
5470,28.304394,-20.755415,Korea
5471,5.850845,-41.332973,Korea
5472,-17.48894,38.290253,Korea
5473,-45.087246,5.1396146,Korea
5474,6.0080237,-1.244904,Korea
5475,2.601891,-61.471752,Korea
5476,3.7802968,72.53905,Korea
5477,-35.29602,-28.961058,Korea
5478,7.059181,43.844864,Korea
5479,19.17758,-63.73321,Korea
5480,23.769215,11.625578,Korea
5481,-11.249359,-63.44137,Korea
5482,-32.953476,-18.880606,Korea
5483,-14.822653,-35.10278,Korea
5484,-4.7260456,-32.986713,Korea
5485,-54.88208,-21.080404,Korea
5486,-31.28625,-14.7410555,Korea
5487,-8.853297,-24.079779,Korea
5488,33.875618,-41.457188,Korea
5489,-17.302397,-28.84923,Korea
5490,-42.31878,33.974842,Korea
5491,-33.43374,40.291164,Korea
5492,14.737839,-21.560038,Korea
5493,24.442223,-42.881428,Korea
5494,-44.30184,3.4978886,Korea
5495,-18.299477,-9.897443,Korea
5496,33.409325,51.879646,Korea
5497,8.59773,-37.834023,Korea
5498,-15.963149,38.075165,Korea
5499,13.286275,67.791695,Korea
5500,-3.8151224,-9.065109,Korea
5501,5.468759,59.38374,Korea
5502,66.83369,13.91094,Korea
5503,50.84105,4.679156,Korea
5504,21.677498,-39.606808,Korea
5505,26.756704,-23.017649,Korea
5506,-2.028631,25.535011,Korea
5507,9.287748,78.00126,Korea
5508,-18.997631,-31.615702,Korea
5509,21.340973,-24.496065,Korea
5510,-30.82162,29.923758,Korea
5511,26.05485,-14.425914,Korea
5512,-43.82769,6.5750275,Korea
5513,15.291954,17.173138,Korea
5514,8.801557,18.67668,Korea
5515,-0.18505809,63.908928,Korea
5516,8.600181,32.371124,Korea
5517,31.93353,-0.11407935,Korea
5518,-10.56723,28.041964,Korea
5519,-31.873924,-22.427853,Korea
5520,-0.4849298,-54.45352,Korea
5521,-21.30435,-18.96266,Korea
5522,-1.5187306,-17.150808,Korea
5523,7.1001806,44.346806,Korea
5524,-32.11889,-18.047714,Korea
5525,-27.9963,-45.49754,Korea
5526,31.533623,-15.557274,Korea
5527,41.559483,-22.767454,Korea
5528,-32.45401,-13.660159,Korea
5529,14.95473,-23.429293,Korea
5530,-13.634434,-18.635115,Korea
5531,-52.095985,10.062282,Korea
5532,-11.123314,38.61525,Korea
5533,18.75786,-16.906202,Korea
5534,-9.387093,73.65701,Korea
5535,-31.626549,7.0500846,Korea
5536,14.640993,-30.641863,Korea
5537,12.936532,0.4427584,Korea
5538,-15.545973,-28.120983,Korea
5539,-60.675945,1.4250876,Korea
5540,10.777937,30.81081,Korea
5541,-31.031345,12.07606,Korea
5542,-42.069256,28.009542,Korea
5543,37.793854,59.39612,Korea
5544,24.426668,-34.1534,Korea
5545,60.115868,11.77172,Korea
5546,2.3679326,2.5461347,Korea
5547,8.954547,-31.356604,Korea
5548,1.9437692,-49.126656,Korea
5549,-8.266986,20.97468,Korea
5550,-27.44325,-47.1804,Korea
5551,-31.818901,-12.215102,Korea
5552,8.9651575,14.785873,Korea
5553,-14.262222,-52.287926,Korea
5554,12.394234,35.43774,Korea
5555,10.219311,-30.896986,Korea
5556,-16.309765,-2.4502978,Korea
5557,-52.061947,12.303872,Korea
5558,25.097862,-21.15017,Korea
5559,25.759031,-9.233944,Korea
5560,-45.790817,39.69639,Korea
5561,-59.321606,-19.047579,Korea
5562,35.81303,-44.058975,Korea
5563,18.846535,-5.4994373,Korea
5564,33.1393,-48.048817,Korea
5565,-0.0070965616,30.664911,Korea
5566,-19.394604,-48.7172,Korea
5567,-2.2066033,53.76905,Korea
5568,-4.0411043,-37.827785,Korea
5569,-39.426952,-30.692032,Korea
5570,-4.050322,-47.191063,Korea
5571,3.3832054,25.398489,Korea
5572,-39.118607,-16.743187,Korea
5573,-2.9539273,-9.811233,Korea
5574,25.041693,-62.27785,Korea
5575,-2.5690556,10.263583,Korea
5576,30.917772,-36.57864,Korea
5577,-45.206596,-19.956963,Korea
5578,-34.34944,-50.35699,Korea
5579,-47.093273,-12.351791,Korea
5580,-20.954994,15.578843,Korea
5581,-25.78298,-51.19025,Korea
5582,-12.356933,-66.29776,Korea
5583,-40.940296,-20.839647,Korea
5584,-2.6461139,-43.309032,Korea
5585,22.770308,-63.06966,Korea
5586,4.1463985,24.41217,Korea
5587,-24.461191,-34.842678,Korea
5588,23.086243,-24.585499,Korea
5589,-1.114508,9.184109,Korea
5590,12.324511,34.262196,Korea
5591,-33.39052,-20.04999,Korea
5592,-30.786785,-19.178211,Korea
5593,-0.71523803,19.424643,Korea
5594,4.739078,13.19714,Korea
5595,-23.819733,-51.620975,Korea
5596,3.9486122,-41.915085,Korea
5597,20.584017,76.30554,Korea
5598,-41.262383,9.819766,Korea
5599,-44.604134,-2.8288271,Korea
5600,-37.84516,45.839924,Korea
5601,-32.07901,-8.689237,Korea
5602,4.2369695,13.245276,Korea
5603,-29.757387,21.75202,Korea
5604,-15.30905,-23.939447,Korea
5605,-22.348686,27.626307,Korea
5606,-27.108313,14.053227,Korea
5607,18.511297,-31.557508,Korea
5608,-18.58259,9.377138,Korea
5609,-30.60197,27.634687,Korea
5610,-26.694115,-10.405617,Korea
5611,-9.790285,-21.767294,Korea
5612,-31.909988,-13.771135,Korea
5613,-10.8385315,22.880863,Korea
5614,-30.619537,28.009518,Korea
5615,-11.4935465,28.169748,Korea
5616,-25.111345,-26.77773,Korea
5617,3.4940436,43.688133,Korea
5618,-57.456566,-3.5602791,Korea
5619,40.015232,-14.615176,Korea
5620,-10.530241,-18.140053,Korea
5621,57.77687,46.12433,Korea
5622,-29.373016,48.868443,Korea
5623,-1.1380557,76.958275,Korea
